ad_id,Date_,Hour_,latitude,longitude,Business_Location_Flag,Collection_Point_InMarket,id_type,Total_coverage_of_id,Total_pings_of_id,Indoor_Flag,BuildingID,TMOCustCnt,TMO_FIagIn,Building,Home_Flag,Category,Industry,Indoor_Flag2
00156839-8704-43a9-a043-22db0eb5abeb,1/1/2022,20.45000076,47.22124863,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00233408-4e87-45b2-8ffb-2b2349eba6b8,2/6/2022,1.5,47.00341034,-124.1673965,Not a Business Location,In Market Zip Boundary,Android,680,354,Indoor Location,B689771,0,0,SFU,Yes,Category 1,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/5/2022,15.30000019,47.04180145,-122.9559784,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Indoor Location,B969321,0,0,SFU,No,,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,1/3/2022,0.349999994,47.87078094,-122.2606735,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000b6c58-f92b-4c14-a9cc-2092c5c8df73,12/30/2021,16.10000038,48.29676056,-122.6539001,Not a Business Location,In Market Zip Boundary,IPhone,1260,1730,Outdoor Location,B959118,0,0,SFU,Yes,Category 1,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,13.19999981,47.55482864,-122.6780472,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
000aebc5-9610-4bd6-99f1-6ec616ed798a,2/5/2022,18.39999962,47.32754898,-122.3121872,Not a Business Location,In Market Zip Boundary,Android,810,838,Indoor Location,B492653,0,0,SFU,No,,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/1/2022,20.5,47.22122955,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00233408-4e87-45b2-8ffb-2b2349eba6b8,2/6/2022,2.099999905,47.00341034,-124.1673965,Not a Business Location,In Market Zip Boundary,Android,680,354,Indoor Location,B689771,0,0,SFU,Yes,Category 1,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/5/2022,15.44999981,47.04169083,-122.9560165,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Indoor Location,B969321,0,0,SFU,No,,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,1/3/2022,0.400000006,47.8707695,-122.2606812,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000b6c58-f92b-4c14-a9cc-2092c5c8df73,12/30/2021,16.14999962,48.29676056,-122.6539001,Not a Business Location,In Market Zip Boundary,IPhone,1260,1730,Outdoor Location,B959118,0,0,SFU,Yes,Category 1,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,13.25,47.55482864,-122.6780777,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/1/2022,20.54999924,47.22124863,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/30/2021,17.20000076,47.27130127,-122.4819565,Not a Business Location,In Market Zip Boundary,Android,155,40,Outdoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/5/2022,15.5,47.04169083,-122.9560089,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Indoor Location,B969321,0,0,SFU,No,,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,1/3/2022,3.099999905,47.87078094,-122.2606735,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000b6c58-f92b-4c14-a9cc-2092c5c8df73,12/30/2021,16.20000076,48.29676056,-122.6539001,Not a Business Location,In Market Zip Boundary,IPhone,1260,1730,Outdoor Location,B959118,0,0,SFU,Yes,Category 1,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,13.5,47.55484009,-122.678093,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/30/2021,20.10000038,47.27138901,-122.4819565,Not a Business Location,In Market Zip Boundary,Android,155,40,Indoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,4.25,47.04870987,-122.9296494,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Indoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/1/2022,21,47.221241,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,1/3/2022,4.400000095,47.87078094,-122.2606735,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000b6c58-f92b-4c14-a9cc-2092c5c8df73,12/30/2021,16.25,48.29676056,-122.6539001,Not a Business Location,In Market Zip Boundary,IPhone,1260,1730,Outdoor Location,B959118,0,0,SFU,Yes,Category 1,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,14,47.55482864,-122.678093,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/30/2021,20.14999962,47.27136993,-122.4819412,Not a Business Location,In Market Zip Boundary,Android,155,40,Indoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,7.150000095,47.0487709,-122.9295273,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/1/2022,22.20000076,47.22124863,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,1/3/2022,4.449999809,47.8707695,-122.2606812,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000aebc5-9610-4bd6-99f1-6ec616ed798a,2/5/2022,20.25,47.32762909,-122.3121567,Not a Business Location,In Market Zip Boundary,Android,810,838,Indoor Location,B492653,0,0,SFU,No,,,Indoor Location
000bc770-1a29-4018-8fe9-a099971470ce,1/31/2022,13.55000019,47.69369125,-122.3341217,Not a Business Location,In Market Zip Boundary,Android,2070,3064,Indoor Location,B245847,0,0,SFU,No,,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,16.54999924,47.55487061,-122.678093,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/30/2021,20.25,47.27136993,-122.4819412,Not a Business Location,In Market Zip Boundary,Android,155,40,Indoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,7.199999809,47.04872894,-122.9295197,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Indoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/4/2022,17.35000038,47.22145081,-122.5202332,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,2/6/2022,4.400000095,47.87078094,-122.2606735,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000bc770-1a29-4018-8fe9-a099971470ce,1/31/2022,14,47.69369125,-122.3341217,Not a Business Location,In Market Zip Boundary,Android,2070,3064,Indoor Location,B245847,0,0,SFU,No,,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,17,47.55487061,-122.678009,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/30/2021,20.35000038,47.27138901,-122.4819565,Not a Business Location,In Market Zip Boundary,Android,155,40,Indoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,7.25,47.04874039,-122.9295273,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,20.29999924,47.22135162,-122.5200577,Not a Business Location,In Market Zip Boundary,Android,185,87,Indoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,2/6/2022,4.449999809,47.8707695,-122.2606812,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000bc770-1a29-4018-8fe9-a099971470ce,2/1/2022,12.5,47.69369125,-122.3340988,Not a Business Location,In Market Zip Boundary,Android,2070,3064,Indoor Location,B245847,0,0,SFU,No,,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,17.04999924,47.55484009,-122.6780701,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/30/2021,22.04999924,47.27136993,-122.4819412,Not a Business Location,In Market Zip Boundary,Android,155,40,Indoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,8.100000381,47.0488205,-122.9294891,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,20.35000038,47.22122955,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
000398ec-8494-4b6f-9452-256879f2bb23,2/6/2022,14.19999981,47.87080002,-122.2606888,Not a Business Location,In Market Zip Boundary,Android,1440,2443,Outdoor Location,B331492,0,0,SFU,Yes,Category 2,,Indoor Location
000bc770-1a29-4018-8fe9-a099971470ce,2/1/2022,12.55000019,47.69369125,-122.3340988,Not a Business Location,In Market Zip Boundary,Android,2070,3064,Indoor Location,B245847,0,0,SFU,No,,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,17.14999962,47.55484009,-122.6781387,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,8.25,47.04880905,-122.9294815,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00233688-6db7-4fce-afa0-8549681305a5,12/31/2021,13.14999962,47.27128983,-122.4819565,Not a Business Location,In Market Zip Boundary,Android,155,40,Outdoor Location,B200593,0,0,SFU,Yes,Category 4,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,20.39999962,47.221241,-122.5203094,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
0003999f-2087-4534-b0dc-5f71d33bc74d,1/28/2022,16.5,47.30979919,-122.6680298,Not a Business Location,In Market Zip Boundary,Android,1000,341,Indoor Location,B396110,0,0,SFU,Yes,Category 1,,Indoor Location
000baf15-56f4-4cce-b483-947391a23755,1/3/2022,15.5,47.19245148,-122.4541016,Not a Business Location,In Market Zip Boundary,Android,140,67,Outdoor Location,B41057,0,0,SFU,Yes,Category 6,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,17.20000076,47.55484009,-122.6781006,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,8.300000191,47.0488205,-122.9294891,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00231012-cf3e-4d1d-87cf-e571f310cf23,12/31/2021,4.5,47.73239899,-122.2986298,Not a Business Location,In Market Zip Boundary,Android,1825,1361,Outdoor Location,B19353,0,0,SFU,Yes,Category 1,,Indoor Location
000aebc5-9610-4bd6-99f1-6ec616ed798a,2/5/2022,20.29999924,47.32762909,-122.3121567,Not a Business Location,In Market Zip Boundary,Android,810,838,Indoor Location,B492653,0,0,SFU,No,,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,20.45000076,47.22124863,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,4.550000191,47.65325165,-122.7907562,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
0003999f-2087-4534-b0dc-5f71d33bc74d,1/28/2022,17.10000038,47.30987167,-122.6678238,Not a Business Location,In Market Zip Boundary,Android,1000,341,Outdoor Location,B396110,0,0,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.149999619,47.65338135,-122.7907562,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
000baf15-56f4-4cce-b483-947391a23755,1/6/2022,13.05000019,47.19245911,-122.4541092,Not a Business Location,In Market Zip Boundary,Android,140,67,Outdoor Location,B41057,0,0,SFU,Yes,Category 6,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.199999809,47.65340042,-122.7907562,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,19.29999924,47.55484009,-122.678093,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.25,47.65333176,-122.7909012,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,8.399999619,47.04880905,-122.9294815,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.300000191,47.65333176,-122.7909012,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00231012-cf3e-4d1d-87cf-e571f310cf23,12/31/2021,6.199999809,47.7324791,-122.2985687,Not a Business Location,In Market Zip Boundary,Android,1825,1361,Outdoor Location,B19353,0,0,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.399999619,47.65333176,-122.7909012,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,20.5,47.22122955,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.449999809,47.65333176,-122.7909012,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
0003999f-2087-4534-b0dc-5f71d33bc74d,1/28/2022,19.04999924,47.30976868,-122.6680374,Not a Business Location,In Market Zip Boundary,Android,1000,341,Indoor Location,B396110,0,0,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,8.5,47.65333176,-122.7909012,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
000baf15-56f4-4cce-b483-947391a23755,1/6/2022,13.10000038,47.19245148,-122.4541168,Not a Business Location,In Market Zip Boundary,Android,140,67,Outdoor Location,B41057,0,0,SFU,Yes,Category 6,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/8/2022,15.35000038,47.77856827,-122.5683136,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Indoor Location,B1228073,0,0,SFU,No,,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,19.39999962,47.55484009,-122.6781082,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/29/2022,7.349999905,47.65325165,-122.7907028,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,9.100000381,47.04867172,-122.929512,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Indoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/29/2022,8.449999809,47.65320969,-122.7908096,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00231012-cf3e-4d1d-87cf-e571f310cf23,12/31/2021,6.25,47.7324791,-122.2985687,Not a Business Location,In Market Zip Boundary,Android,1825,1361,Outdoor Location,B19353,0,0,SFU,Yes,Category 1,,Indoor Location
000aebc5-9610-4bd6-99f1-6ec616ed798a,2/5/2022,20.45000076,47.32759094,-122.3121338,Not a Business Location,In Market Zip Boundary,Android,810,838,Indoor Location,B492653,0,0,SFU,No,,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/7/2022,8.300000191,47.65319061,-122.7907181,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,20.54999924,47.22124863,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/1/2022,23.25,48.79484177,-122.4842529,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Indoor Location,B579194,0,0,SFU,No,,,Indoor Location
0003999f-2087-4534-b0dc-5f71d33bc74d,1/28/2022,19.14999962,47.30981064,-122.6679993,Not a Business Location,In Market Zip Boundary,Android,1000,341,Indoor Location,B396110,0,0,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/1/2022,23.29999924,48.79484177,-122.4842529,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Indoor Location,B579194,0,0,SFU,No,,,Indoor Location
000baf15-56f4-4cce-b483-947391a23755,1/6/2022,13.14999962,47.19245911,-122.4541092,Not a Business Location,In Market Zip Boundary,Android,140,67,Outdoor Location,B41057,0,0,SFU,Yes,Category 6,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/2/2022,4.550000191,47.65325165,-122.7907562,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,19.45000076,47.55487061,-122.6780777,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/30/2022,8.449999809,47.65322876,-122.7908096,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,10.25,47.04880905,-122.9296112,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/30/2022,11.05000019,47.65338898,-122.7907562,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00231012-cf3e-4d1d-87cf-e571f310cf23,12/31/2021,6.400000095,47.73239136,-122.2986298,Not a Business Location,In Market Zip Boundary,Android,1825,1361,Outdoor Location,B19353,0,0,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/30/2022,13.19999981,47.44335938,-122.5902328,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Indoor Location,B969462,0,0,SFU,No,,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,21,47.22122955,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/31/2022,4.099999905,47.65335083,-122.7905807,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,12/31/2021,4.099999905,47.65335083,-122.7905807,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
0003999f-2087-4534-b0dc-5f71d33bc74d,1/28/2022,19.5,47.30981827,-122.6680069,Not a Business Location,In Market Zip Boundary,Android,1000,341,Indoor Location,B396110,0,0,SFU,Yes,Category 1,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/7/2022,19.39999962,47.65332031,-122.7908936,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,12/31/2021,7.349999905,47.65325928,-122.7907028,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
000baf15-56f4-4cce-b483-947391a23755,1/6/2022,15.5,47.19245148,-122.4541016,Not a Business Location,In Market Zip Boundary,Android,140,67,Outdoor Location,B41057,0,0,SFU,Yes,Category 6,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,1/7/2022,22.29999924,47.6533699,-122.7908401,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
00120b69-086b-4a7e-b08d-23483a8f1f31,12/31/2021,8.449999809,47.65325165,-122.7908173,Not a Business Location,In Market Zip Boundary,Android,5790,8430,Outdoor Location,B882411,0,0,SFU,Yes,Category 2,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,20,47.55484009,-122.6780777,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
0021d8d0-75a8-4c7a-be51-1957126ce151,2/2/2022,5.550000191,47.87405014,-122.1787567,Not a Business Location,In Market Zip Boundary,Android,4725,7853,Outdoor Location,B910143,0,0,SFU,Yes,Category 3,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,2/6/2022,11.25,47.04875946,-122.9296188,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
0012279c-a184-43a6-9d9d-3e55e2385e35,1/2/2022,22.29999924,47.68072128,-122.6571732,Not a Business Location,In Market Zip Boundary,Android,265,123,Outdoor Location,B555783,4,1,SFU,Yes,Category 1,,Indoor Location
0021d8d0-75a8-4c7a-be51-1957126ce151,2/2/2022,6,47.87405014,-122.1787567,Not a Business Location,In Market Zip Boundary,Android,4725,7853,Outdoor Location,B910143,0,0,SFU,Yes,Category 3,,Indoor Location
00231012-cf3e-4d1d-87cf-e571f310cf23,12/31/2021,6.449999809,47.7324791,-122.2985687,Not a Business Location,In Market Zip Boundary,Android,1825,1361,Outdoor Location,B19353,0,0,SFU,Yes,Category 1,,Indoor Location
0012279c-a184-43a6-9d9d-3e55e2385e35,1/2/2022,23.25,47.53310013,-122.6100006,Not a Business Location,In Market Zip Boundary,Android,265,123,Indoor Location,B215428,0,0,SFU,No,,,Indoor Location
0021d8d0-75a8-4c7a-be51-1957126ce151,2/2/2022,7,47.87405014,-122.1787567,Not a Business Location,In Market Zip Boundary,Android,4725,7853,Outdoor Location,B910143,0,0,SFU,Yes,Category 3,,Indoor Location
00156839-8704-43a9-a043-22db0eb5abeb,1/5/2022,22.20000076,47.22124863,-122.5203018,Not a Business Location,In Market Zip Boundary,Android,185,87,Outdoor Location,B951221,0,0,MDU,Yes,Category 3,,Indoor Location
001153db-3993-4472-9312-f496f915dcf2,1/5/2022,19.20000076,47.04875946,-122.9295425,Not a Business Location,In Market Zip Boundary,Android,3230,7081,Outdoor Location,B782135,7,1,SFU,Yes,Category 1,,Indoor Location
0012279c-a184-43a6-9d9d-3e55e2385e35,1/3/2022,6.449999809,47.68072128,-122.6571808,Not a Business Location,In Market Zip Boundary,Android,265,123,Outdoor Location,B555783,4,1,SFU,Yes,Category 1,,Indoor Location
00172f10-d3df-42c8-82ec-52a730dc41e9,1/5/2022,5.199999809,47.59540176,-122.0615234,Not a Business Location,In Market Zip Boundary,Android,1780,5042,Outdoor Location,B795718,0,0,SFU,Yes,Category 3,,Indoor Location
0003999f-2087-4534-b0dc-5f71d33bc74d,1/28/2022,21.04999924,47.30976105,-122.6678467,Not a Business Location,In Market Zip Boundary,Android,1000,341,Outdoor Location,B396110,0,0,SFU,Yes,Category 1,,Indoor Location
0012279c-a184-43a6-9d9d-3e55e2385e35,1/3/2022,6.5,47.68072128,-122.6571808,Not a Business Location,In Market Zip Boundary,Android,265,123,Outdoor Location,B555783,4,1,SFU,Yes,Category 1,,Indoor Location
000bc770-1a29-4018-8fe9-a099971470ce,1/5/2022,6.400000095,47.69369125,-122.3340988,Not a Business Location,In Market Zip Boundary,Android,2070,3064,Indoor Location,B245847,0,0,SFU,No,,,Indoor Location
0012279c-a184-43a6-9d9d-3e55e2385e35,1/3/2022,21.54999924,47.68072128,-122.6571808,Not a Business Location,In Market Zip Boundary,Android,265,123,Outdoor Location,B555783,4,1,SFU,Yes,Category 1,,Indoor Location
001f39dc-c745-42f0-8ab2-218e5831cb23,1/5/2022,20.20000076,47.55482864,-122.6780777,Not a Business Location,In Market Zip Boundary,IPhone,3105,4217,Outdoor Location,B877737,0,0,SFU,Yes,Category 2,,Indoor Location
